osm_id,name,latitude,longitude,source_trail_length (in meters),STATE,STATEFIPS,COUNTY,NATFOREST,route_names,walking_distances (in kilometers),ACCESS_TYP,PARK_NAME,PARK_URL,SUID_NMA,MNG_AG_ID,MNG_AGENCY,MNG_AG_LEV,MNG_AG_TYP,AGNCY_WEB,LAYER,ACRES,LABEL_NAME
179081781,Potrero Ridge Trail,34.1655638996,-118.9578868,2027.95737054,,6,,,"1(Thousand Oaks Transit),1(Thousand Oaks Transit),","0.688,0.666,",Open Access,Potrero / Potrero - COSCA,,23921,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,189.79,Potrero / Potrero - COSCA
179231802,Fairview Trail,34.1630513997,-118.8437178,246.507825233,,6,,,"Commuter Express 423(Los Angeles Department of Transportation),","0.714,",Open Access,Skyline Open Space - COSCA,,25541,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,43.157,Skyline OS - COSCA
179369432,,34.1873333,-118.2238254,511.3692502,,6,,,"3(Glendale Beeline),31(Glendale Beeline),32(Glendale Beeline),3(Glendale Beeline),31(Glendale Beeline),32(Glendale Beeline),3(Glendale Beeline),31(Glendale Beeline),32(Glendale Beeline),","0.404,0.404,0.404,0.384,0.384,0.384,0.436,0.436,0.436,",,,,,,,,,,,,
179734183,,33.8056684997,-117.9193978,38.7697883072,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,",,,,,,,,,,,,
179734184,,33.8059075998,-117.919406,4.28179618308,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,",,,,,,,,,,,,
179859754,,34.0551372004,-117.1865844,105.191443749,,6,,,"19(OmniTrans),19(OmniTrans),15(OmniTrans),","0.056,0.066,0.44,",,,,,,,,,,,,
179905364,,34.2296967004,-118.8811696,249.288739442,,6,,,"2(Thousand Oaks Transit),2(Thousand Oaks Transit),","0.561,0.61,",,,,,,,,,,,,
180047053,,34.0496731004,-118.04791,76.9938548479,,6,,,"176(Los Angeles County Metropolitan Transportation Authority),176(Los Angeles County Metropolitan Transportation Authority),","0.703,0.704,",,,,,,,,,,,,
180047056,,34.0497191997,-118.0477846,45.0270440432,,6,,,"176(Los Angeles County Metropolitan Transportation Authority),176(Los Angeles County Metropolitan Transportation Authority),","0.716,0.717,",Open Access,Mary Van Dyke Park,,21937,1402,"South El Monte, City of",City,City Agency,http://www.ci.south-el-monte.ca.us/CITYDEPARTMENTSSERVICES/CommunityServices/ParksandRecreationDivision.aspx,City,1.563,Mary Van Dyke Park
180081184,,34.1641161997,-118.9533101,141.851129838,,6,,,"1(Thousand Oaks Transit),","0.502,",,,,,,,,,,,,
180081186,,34.1676281,-118.952561,159.84857441,,6,,,"1(Thousand Oaks Transit),","0.713,",Open Access,Potrero / Potrero - COSCA,,23921,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,189.79,Potrero / Potrero - COSCA
180081191,Silas Lane Trail,34.1723677996,-118.9385965,969.83082843,,6,,,"1(Thousand Oaks Transit),","0.795,",,,,,,,,,,,,
180081199,,34.1646626997,-118.9546597,761.141407613,,6,,,"1(Thousand Oaks Transit),1(Thousand Oaks Transit),","0.433,0.643,",Open Access,Potrero / Potrero - COSCA,,23921,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,189.79,Potrero / Potrero - COSCA
180667959,,33.8748696,-117.9147125,86.5018130638,,6,,,"24(Orange County Transportation Authority),213(Orange County Transportation Authority),24(Orange County Transportation Authority),213(Orange County Transportation Authority),26(Orange County Transportation Authority),","0.372,0.372,0.466,0.466,0.724,",,,,,,,,,,,,
180715036,,33.6553576997,-117.846234,62.6143620091,,6,,,"59(Orange County Transportation Authority),178(Orange County Transportation Authority),59(Orange County Transportation Authority),178(Orange County Transportation Authority),167(Orange County Transportation Authority),","0.169,0.169,0.275,0.275,0.275,",,,,,,,,,,,,
180715038,,33.6559549997,-117.8454629,1629.20971275,,6,,,"59(Orange County Transportation Authority),178(Orange County Transportation Authority),59(Orange County Transportation Authority),178(Orange County Transportation Authority),167(Orange County Transportation Authority),","0.269,0.269,0.375,0.375,0.375,",Open Access,San Diego Creek & Bike Path,http://en.wikipedia.org/wiki/San_Diego_Creek_bicycle_path,4710,1148,"Irvine, City of",City,City Agency,http://www.ci.irvine.ca.us/cityhall/cs/commparks/default.asp,City,276.865,San Diego Creek & Bike Path
181579529,,33.8122914004,-117.9163059,45.7042326717,,6,,,"460(Los Angeles County Metropolitan Transportation Authority),460(Los Angeles County Metropolitan Transportation Authority),22(Anaheim Resort Transportation),","0.357,0.617,0.481,",,,,,,,,,,,,
181903405,,34.1976729998,-118.938843,497.047166726,,6,,,"1(Thousand Oaks Transit),","0.605,",,,,,,,,,,,,
181903409,,34.1955516997,-118.9394331,525.432803873,,6,,,"1(Thousand Oaks Transit),","0.454,",,,,,,,,,,,,
181903417,,34.195766,-118.9329875,35.5005967219,,6,,,"1(Thousand Oaks Transit),","0.763,",,,,,,,,,,,,
183506296,El Rincon Trail,34.1730446996,-118.9843976,164.019091208,,6,,,"1(Thousand Oaks Transit),","0.476,",,,,,,,,,,,,
183506298,Sycamore Park Trail,34.1780226,-118.9767158,47.1926405277,,6,,,"1(Thousand Oaks Transit),","0.644,",,,,,,,,,,,,
183506308,Sycamore Park Trail,34.1782126996,-118.9762519,43.2153221342,,6,,,"1(Thousand Oaks Transit),","0.693,",,,,,,,,,,,,
183506309,Sycamore Park Trail,34.1782606001,-118.9771401,46.119419754,,6,,,"1(Thousand Oaks Transit),","0.597,",,,,,,,,,,,,
183506314,El Rincon Trail,34.1727150998,-118.9841579,26.5598524685,,6,,,"1(Thousand Oaks Transit),","0.519,",,,,,,,,,,,,
183528379,,33.4614157996,-117.7078137,6.94076117256,,6,,,"1(Orange County Transportation Authority),","0.805,",Open Access,Dana Point Park,,17912,1079,"Dana Point, City of",City,City Agency,http://www.danapoint.org/index.aspx?page=170,City,9.327,Dana Point Park
183528380,,33.4617336002,-117.7088463,223.283190177,,6,,,"1(Orange County Transportation Authority),","0.682,",Open Access,Dana Point Park,,17912,1079,"Dana Point, City of",City,City Agency,http://www.danapoint.org/index.aspx?page=170,City,9.327,Dana Point Park
183531279,,33.5074294997,-117.7500512,93.5433693737,,6,,,"1(Orange County Transportation Authority),1(Orange County Transportation Authority),1(Orange County Transportation Authority),","0.385,0.44,0.594,",,,,,,,,,,,,
184541141,,33.8074046004,-117.9180156,11.9104719981,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.687,0.687,0.687,",,,,,,,,,,,,
184541145,,33.8074046004,-117.9180156,4.43585776615,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.687,0.687,0.687,",,,,,,,,,,,,
184542933,,33.8069351004,-117.9175448,49.7299121421,,6,,,"22(Anaheim Resort Transportation),460(Los Angeles County Metropolitan Transportation Authority),","0.77,0.617,",,,,,,,,,,,,
184542934,,33.8064719001,-117.923507,18.1551852793,,6,,,"9(Anaheim Resort Transportation),50(Orange County Transportation Authority),50(Orange County Transportation Authority),83(Orange County Transportation Authority),430(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.501,0.533,0.492,0.492,0.492,0.492,",,,,,,,,,,,,
184542940,,33.8063101003,-117.9234774,15.6604817346,,6,,,"9(Anaheim Resort Transportation),50(Orange County Transportation Authority),50(Orange County Transportation Authority),83(Orange County Transportation Authority),430(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.501,0.533,0.492,0.492,0.492,0.492,",,,,,,,,,,,,
185924529,,34.0946524003,-118.246638,84.9764200562,,6,,,"96(Los Angeles County Metropolitan Transportation Authority),96(Los Angeles County Metropolitan Transportation Authority),","0.553,0.537,",,,,,,,,,,,,
185941474,,34.0594527996,-118.2767257,23.9658458063,,6,,,"18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),200(Los","0.206,0.206,0.206,0.206,0.274,0.274,",Open Access,MacArthur Park,,21623,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,31.716,MacArthur Park
185941475,,34.0599539001,-118.2776417,9.66490032435,,6,,,"18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),18(Los A","0.228,0.228,0.187,0.187,0.178,0.178,",Open Access,MacArthur Park,,21623,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,31.716,MacArthur Park
185941486,,34.0591537004,-118.2768923,173.077787245,,6,,,"18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),200(Los","0.249,0.249,0.249,0.249,0.233,0.233,",Open Access,MacArthur Park,,21623,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,31.716,MacArthur Park
185941500,,34.0595778,-118.2768349,14.5119544929,,6,,,"18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),18(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),200(Los","0.189,0.189,0.189,0.189,0.291,0.291,",Open Access,MacArthur Park,,21623,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,31.716,MacArthur Park
185951032,,34.1170826999,-118.2978916,110.130176834,,6,,,"DASH Weekend Observatory Shuttle(Los Angeles Department of Transportation),DASH Weekend Observatory Shuttle(Los Angeles Department of Transportation),DASH Weekend Observatory Shuttle(Los Angeles Department of Transportation),","0.701,0.76,0.761,",Open Access,Griffith Park,http://www.laparks.org/dos/parks/facility/griffithPk.htm,5656,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,4067.215,Griffith Park
185951050,,34.0906652002,-118.1916774,328.033967841,,6,,,"252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),","0.759,0.625,0.799,",Open Access,Ernest E Debs Regional Park,http://www.laparks.org/dos/parks/facility/ernestEDebsPk.htm,5632,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,318.915,Ernest E Debs RP
186002667,,34.1189557998,-118.28621,491.523147589,,6,,,"180/181(Los Angeles County Metropolitan Transportation Authority),180/181(Los Angeles County Metropolitan Transportation Authority),","0.732,0.764,",Open Access,Griffith Park,http://www.laparks.org/dos/parks/facility/griffithPk.htm,5656,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,4067.215,Griffith Park
186002673,,34.1194169002,-118.3179043,71.5070296173,,6,,,"DASH Beachwood Canyon(Los Angeles Department of Transportation),DASH Beachwood Canyon(Los Angeles Department of Transportation),DASH Beachwood Canyon(Los Angeles Department of Transportation),","0.481,0.502,0.609,",,,,,,,,,,,,
186078776,,34.0891390004,-118.2454236,193.323206852,,6,,,"DASH Pico Union/Echo Park(Los Angeles Department of Transportation),","0.513,",,,,,,,,,,,,
186078779,,34.0905719001,-118.2472534,72.976614426,,6,,,"DASH Pico Union/Echo Park(Los Angeles Department of Transportation),DASH Pico Union/Echo Park(Los Angeles Department of Transportation),DASH Pico Union/Echo Park(Los Angeles Department of Transportation),","0.23,0.228,0.417,",,,,,,,,,,,,
186078780,,34.0846136001,-118.2573001,142.335778554,,6,,,"92(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),92(Los Angeles County Metropolitan Transportation Authority),603(Los Angeles County Metropolitan Transportation Authority),92(Los A","0.571,0.571,0.445,0.445,0.633,0.633,",,,,,,,,,,,,
186255366,,34.0802638996,-118.2514662,16.0521489561,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),4(Los Angeles County Metropolitan Transportation Authority),","0.766,0.766,",Open Access,Elysian Park,http://lacity.org/for-residents/recreation/parks-gardens-beaches,5628,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,576.348,Elysian Park
186255367,,34.0786769001,-118.2512188,396.755268072,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),4(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),4(Los Angeles County Metropolitan Transportation Authority),2/302(","0.578,0.578,0.622,0.622,0.773,0.773,0.773,",,,,,,,,,,,,
186260496,,34.1297212998,-118.2853663,257.743480214,,6,,,"96(Los Angeles County Metropolitan Transportation Authority),96(Los Angeles County Metropolitan Transportation Authority),","0.684,0.636,",Open Access,Griffith Park,http://www.laparks.org/dos/parks/facility/griffithPk.htm,5656,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,4067.215,Griffith Park
186411768,Park View Trail,34.1740795,-118.9853721,57.3489324895,,6,,,"1(Thousand Oaks Transit),","0.548,",Open Access,Dos Vientos Community Park,,18231,2025,Conejo Recreation and Park District,Special District,Recreation/Parks District,http://www.crpd.org/,Special District,29.338,Dos Vientos Community Park
186411783,Park View Trail,34.1728020004,-118.984868,112.297166413,,6,,,"1(Thousand Oaks Transit),","0.553,",,,,,,,,,,,,
187124289,,34.1212720999,-118.1908678,204.435044803,,6,,,"83(Los Angeles County Metropolitan Transportation Authority),83(Los Angeles County Metropolitan Transportation Authority),83(Los Angeles County Metropolitan Transportation Authority),","0.551,0.504,0.499,",,,,,,,,,,,,
187124292,,34.1250757996,-118.1896889,133.180393865,,6,,,"81(Los Angeles County Metropolitan Transportation Authority),","0.491,",,,,,,,,,,,,
187124301,,34.1221592002,-118.1893259,120.371943225,,6,,,"83(Los Angeles County Metropolitan Transportation Authority),83(Los Angeles County Metropolitan Transportation Authority),","0.448,0.495,",,,,,,,,,,,,
187134392,,34.0945726997,-118.2207526,236.53389326,,6,,,"28(Los Angeles County Metropolitan Transportation Authority),28(Los Angeles County Metropolitan Transportation Authority),","0.611,0.583,",,,,,,,,,,,,
187136039,,34.0945976999,-118.2390797,25.0617330978,,6,,,"96(Los Angeles County Metropolitan Transportation Authority),96(Los Angeles County Metropolitan Transportation Authority),96(Los Angeles County Metropolitan Transportation Authority),","0.408,0.377,0.289,",,,,,,,,,,,,
187151479,,33.8065284998,-117.9214559,10.3249822152,,6,,,"50(Orange County Transportation Authority),9(Anaheim Resort Transportation),","0.739,0.707,",,,,,,,,,,,,
188645560,Borchard Trail,34.1762749996,-118.980925,1807.20646205,,6,,,"1(Thousand Oaks Transit),","0.165,",,,,,,,,,,,,
188810485,,34.1878458002,-118.9583232,91.7725854316,,6,,,"1(Thousand Oaks Transit),","0.555,",,,,,,,,,,,,
188810490,,34.1860818997,-118.9595441,142.3717368,,6,,,"1(Thousand Oaks Transit),","0.8,",Unknown Access,Alta Vista Open Space - COSCA,,15421,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,11.006,Alta Vista OS - COSCA
189156061,,34.1703669996,-118.942854,373.793069093,,6,,,"1(Thousand Oaks Transit),1(Thousand Oaks Transit),","0.564,0.798,",,,,,,,,,,,,
189156065,,34.1686801997,-118.9411922,262.989903481,,6,,,"1(Thousand Oaks Transit),","0.722,",Open Access,Potrero / Potrero - COSCA,,23921,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,189.79,Potrero / Potrero - COSCA
189156066,,34.1677593003,-118.9431581,357.630808392,,6,,,"1(Thousand Oaks Transit),","0.499,",Open Access,Potrero / Potrero - COSCA,,23921,2024,Conejo Open Space Conservation Agency,Special District,Open Space District,http://www.conejo-openspace.org/,Special District,189.79,Potrero / Potrero - COSCA
